ORDER_NUMBER;VENDOR_ID;VENDOR_NAME;RETAIL_GROUP;EMISION_DATE_PO;ROUTE_LABEL;TOTAL_AMOUNT;CURRENCY;CATEGORY;INCOTERMS;LOGISTICS_INCOTERM;PRICE_INCOTERM;DEPARTURE_PORT_ID;ARRIVAL_PORT_ID;DATE_THEORICAL_LOAD;DATE_CARGA_PO;CASE_NUMBER_FILE;CONSOLIDATOR_NAME;CUSTOMS_DUA;RECEIPT_NOTE;RECEIPT_NOTE_DATE;FACTORY_PROFORMA_NUMBER;INVOICE;INVOICE_AMOUNT;APPLY_TECHNICAL_NOTE;APPLIES_TLC;REASON;CUSTOMER_TYPE;TRADING_COMPANY;Estado o Etapa;Contenedor;Naviera;Tipo de contenedor;Documento de transito;Solicitud de booking;Autorizacion de booking;Fecha de asignacion de agente de carga;ETD inicial;ETD variable;ATD;ETA Inicial;ETA Variable;ATA;Monto de flete;Factura de flete;Tipo de tarifa;Proveedor de servicio;Ingreso a AF;Salida de Almacen fiscal;Usa Almacen fiscal
1104030;212;COSCORP HONG KONG LIMITED                                  ;75;2026-02-23;Directo SV - FERRETERIA EPA, S.A. DE C.V.;18847,00;USD;<null>;FOB  ;FOB  ;<null>;108;122;2026-04-27;2026-04-27;<null>;HARMONY (Dropship SV);<null>;<null>;<null>;Cont #1 SV Feb 26;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO1;Produccion;766-1;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
1104031;212;COSCORP HONG KONG LIMITED                                  ;75;2026-02-23;Directo SV - FERRETERIA EPA, S.A. DE C.V.;18847,00;USD;<null>;FOB  ;FOB  ;<null>;108;122;2026-06-08;2026-06-08;<null>;HARMONY (Dropship SV);<null>;<null>;<null>;Cont #2 SV Feb 26;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO1;Produccion;766-2;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
1104033;32;LUMICENTRO INTERNACIONAL S.A. - PANAMA                     ;73;2026-02-25;Directo CR - FERRETERIA EPA, S.A.;5127,98;USD;<null>;FOB  ;FOB  ;FCA  ;25;125;2026-02-26;2026-02-26;5089;HARMONY (Dropship CR);-- N/A --;7486;2026-03-03;2045369;207507;5127,98;true;false;PEDIDO COMPRA;EPA;OLO1;Transito;765-1;0;LCL;1104033;;;;21-03-26;21-03-26;;;;;0;0;0;0;0;0;N
1104034;32;LUMICENTRO INTERNACIONAL S.A. - PANAMA                     ;73;2026-02-25;Directo SV - FERRETERIA EPA, S.A. DE C.V.;3726,77;USD;<null>;FOB  ;FOB  ;FCA  ;25;122;2026-03-03;2026-03-03;5090;HARMONY (Dropship SV);-- N/A --;7487;2026-03-03;2045370;207508;3726,77;true;false;PEDIDO COMPRA;EPA;OLO1;Transito;765-2;0;LCL;1104034;;;;21-03-26;21-03-26;;;;;0;0;0;0;0;0;N
1104035;32;LUMICENTRO INTERNACIONAL S.A. - PANAMA                     ;73;2026-02-25;Directo GT - FERRETERIA EPA, S.A. (Guatemala);5316,44;USD;<null>;FOB  ;FOB  ;FCA  ;25;127;2026-02-26;2026-02-26;5084;HARMONY (Dropship GT);-- N/A --;7483;2026-03-02;2045371;207509;5316,44;true;false;PEDIDO COMPRA;EPA;OLO1;Transito;765-3;0;LCL;1104035;;;;21-03-26;21-03-26;;;;;0;0;0;0;0;0;N
1104036;32;LUMICENTRO INTERNACIONAL S.A. - PANAMA                     ;73;2026-02-25;Directo VE - FERRETERIA EPA, C.A.;2405,18;USD;<null>;FOB  ;FOB  ;FCA  ;25;116;2026-03-26;2026-03-26;5085;Harmony (Drop Ship EPA VE);-- N/A --;7484;2026-03-02;2045405;207510;2405,18;true;false;PEDIDO COMPRA;EPA;OLO1;Transito;1104036;0;LCL;1104036;;;;20-03-26;20-03-26;;;;;0;0;0;0;0;0;N
1104038;29;LUMICENTRO INTERNACIONAL, INC ;73;2026-03-03;Directo CR - FERRETERIA EPA, S.A.;70242,37;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-03-03;2026-03-03;5106;HARMONY (Dropship CR);-- N/A --;7508;2026-03-06;S 1103868 uso interno;15608-;70242,37;true;true;C/ FACTURA;EPA;OLO1;Transito;HAMU2275017;HAPAG LLOYD;Contenedor 40 HC;ASCANA00009;05-01-26;05-01-26;22/12/2025;27-01-26;10-02-26;29-01-26;27-03-26;27-03-26;;4010;0;NAC;AIR SEA WORLDWIDE;0;0;N
1104040;198;GBR CORPORATION LTD.                                       ;76;2026-03-16;Directo VE - FEBECA C.A. ;59811,57;USD;<null>;FOB  ;CIF  ;FOB  ;71;121;2026-03-14;2026-03-14;<null>;Harmony (Drop Ship FEBECA VE);<null>;<null>;<null>;GBR;<null>;<null>;false;false;C/ FACTURA;Febeca;OLO1;Booking;VTCN100722;0;Contenedor 40 HC;0;13-03-26;17-03-26;;08-04-26;08-04-26;;;;;0;0;0;0;0;0;N
4106637;532;ARTEVASI S.A.                                              ;81;2025-02-21;GL SV - FERRETERIA EPA, S.A. DE C.V.;10417,15;EUR;<null>;FOB  ;FOB  ;FOB  ;173;118;2025-03-15;2025-03-15;6280;GLOBALOR LTD (Zona Franca SV);-- N/A --;20532;2025-02-24;PO PARA USO INTERNO, 4105766;FA20241222, FA202416753;10433,46;false;false;C/ FACTURA;EPA;OLO4;Transito;VTCN400463;0;Contenedor 40 HC;LEIACA2024323.;;;;;;;;;;0;0;0;0;0;0;N
4106641;532;ARTEVASI S.A.                                              ;81;2025-02-21;GL SV - FERRETERIA EPA, S.A. DE C.V.;9281,15;EUR;<null>;FOB  ;FOB  ;FOB  ;173;118;2025-03-15;2025-03-15;6280;GLOBALOR LTD (Zona Franca SV);-- N/A --;20533;2025-02-24;PO PARA USO INTERNO 4105767;FA20241223, FA202416754;9310,19;false;false;C/ FACTURA;EPA;OLO4;Transito;VTCN400463;0;Contenedor 40 HC;LEIACA2024323.;;;;;;;;;;0;0;0;0;0;0;N
4106774;532;ARTEVASI S.A.                                              ;84;2025-03-11;Directo SV - FERRETERIA EPA, S.A. DE C.V.;12,00;EUR;<null>;FOB  ;FOB  ;FOB  ;173;118;2025-04-04;2025-04-04;6304;GLOBALOR LTD (Dropship SV);-- N/A --;20566;2025-03-11;PO para uso interno;FA202416753--;12,00;false;false;C/ FACTURA;EPA;OLO4;Transito;0;0;0;LEIACA2024323..;;;;;;;;;;0;0;0;0;0;0;N
4106819;352;PLASTICOS MQ                                               ;88;2025-03-26;Directo VE - CONSORCIO FERRETERO DE SAN JOSE, S.A.;23031,62;USD;<null>;FOB  ;FOB  ;FOB  ;116;117;2025-04-21;2025-04-21;6352;GLOBALOR LTD (Drop Ship FEBECA VE);-- N/A --;20668;2025-04-21;4106819;EXP1113;23031,62;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;VTCN400534;0;Contenedor 40 HC;PO 4106819;;;;23-04-25;23-04-25;;;;;0;0;0;0;0;0;N
4106902;3886;PLASTICOS RIMAX SAS;83;2025-04-21;Directo VE - FERRETERIA EPA, C.A.;24231,82;USD;<null>;FOB  ;FOB  ;CIP  ;17;180;2025-05-27;2025-05-27;6445;GLOBALOR LTD (Drop Ship EPA VE);-- N/A --;20824;2025-06-05;PIVE Abril25;YBE878022;24231,82;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;40001194-4;0;Contenedor 40 HC;PO 4106902;;;;24-06-25;24-06-25;;;;;0;0;0;DEFINIDO POR EL PROVEEDOR;0;0;N
4106918;519;SPECTRUM BRANDS, INC -ELECTRODOMESTICOS                    ;81;2025-05-06;Directo SV - FERRETERIA EPA, S.A. DE C.V.;10756,13;USD;<null>;FCA  ;FCA  ;FCA  ;112;123;2025-05-30;2025-05-30;<null>;GLOBALOR LTD (Dropship SV);<null>;<null>;<null>;Pedido El Salvador;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO4;Produccion;40001178-2;0;Contenedor 20ft;0;;;19/08/2025;13-09-25;22-03-26;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
4107007;12;BLACK & DECKER US INC (BONDED)                             ;86;2025-06-09;Directo VE - FERRETERIA EPA, C.A.;1200,27;USD;<null>;FCA  ;FCA  ;<null>;65;121;2025-06-10;2025-06-10;<null>;GLOBALOR LTD (Drop Ship EPA VE);<null>;<null>;<null>;Mayo;<null>;<null>;false;false;C/ FACTURA;EPA;OLO4;Produccion;VTCN400569;0;LCL;0;;;;04-07-25;03-04-26;;;;;0;0;0;0;0;0;N
4107042;12;BLACK & DECKER US INC (BONDED)                             ;86;2025-06-30;ZF - OVERSEAS LOGISTICS OPERATIONS;1480,80;USD;<null>;FCA  ;<null>;<null>;65;121;2025-07-01;2025-07-01;<null>;GLOBALOR LTD (ZF);<null>;<null>;<null>;FOC;<null>;<null>;false;false;C/ FACTURA;EPA;OLO4;Produccion;VTCN400586;0;LCL;0;;;;03-08-25;22-03-26;;;;;0;0;0;0;0;0;N
4107173;32;CLEVA INTERNATIONAL TRADING LIMITED;84;2025-08-11;ZF - OVERSEAS LOGISTICS OPERATIONS;11855,86;USD;<null>;FOB  ;FOB  ;FOB  ;92;126;2025-11-07;2025-11-07;6768;GLOBALOR LTD (ZF);;<null>;<null>;1x40 - VE - ZF;CIT2503483;11855,86;false;false;PEDIDO COMPRA;EPA;OLO4;Alm. Fiscal;FDCU0126658;HAPPAG;Contenedor 40ft;ASSHA509643A;10-10-25;10-10-25;25/09/2025;08-11-25;22-11-25;01-11-25;30-12-25;17-02-26;;1510;SJOTS0006377;NAC;AIR SEA WORLDWIDE;30-12-25;0;Y
4107272;117;NEW SPACE (SHANGHAI);84;2025-09-08;Directo VE - FERRETERIA EPA, C.A.;92544,86;USD;<null>;FOB  ;CIF  ;FOB  ;92;117;2025-11-28;2025-11-28;6923;GLOBALOR LTD (Drop Ship EPA VE);-- N/A --;21559;2026-01-27;NS-180-VZ;FC3653;92544,86;true;false;MIXTO;EPA;OLO4;Transito;TCNU7095301;CMA CGM;Contenedor 40 HC;BJPBL2600032;08-01-26;08-01-26;05/12/2025;20-01-26;27-01-26;22-01-26;17-03-26;26-03-26;;3630;IOLFT26-047;FAK;IN OCEAN;0;0;N
4107317;551;SHEFFA INTERNACIONAL LLC                                   ;83;2025-09-26;ZF - OVERSEAS LOGISTICS OPERATIONS;43240,20;USD;<null>;FOB  ;FOB  ;FOB  ;92;131;2025-12-25;2025-12-25;6905;GLOBALOR LTD (ZF);52026161518;21707;2026-03-11;PI2 Sept;244;43240,20;true;false;CNY;EPA;OLO4;Ingresada;HAMU5066582;HAPPAG;Contenedor 40ft;ASNGB513080;12-12-25;12-12-25;10/12/2025;06-01-26;20-01-26;08-01-26;20-02-26;09-03-26;03-03-26;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
4107319;319;EINHELL (WAREHOUSE AMERICA);86;2025-09-30;ZF - OVERSEAS LOGISTICS OPERATIONS;70798,88;USD;<null>;EXW  ;<null>;<null>;26;121;2025-10-03;2025-10-03;6749;GLOBALOR LTD (ZF);;<null>;<null>;GL-COSTARICA-03;7378614;70798,88;true;false;PEDIDO COMPRA;EPA;OLO4;Produccion;VTCN400639;0;LCL;4107319;;;;28-11-25;03-04-26;;;;;0;0;0;0;0;0;N
4107328;377;IDEAS PROMOCIONALES, C.A.                                  ;84;2025-10-15;ZF - FERRETERIA EPA, S.A. DE C.V.;192465,25;USD;<null>;FOB  ;FOB  ;EXW  ;94;126;2025-12-19;2025-12-19;<null>;GLOBALOR LTD (ZF);<null>;<null>;<null>;SV+VE+ZF;<null>;<null>;true;false;PEDIDO COMPRA;EPA;OLO4;Booking;FANU3624100;HAPPAG;Contenedor 40 HC;ASNGBA01613;10-02-26;10-02-26;19/12/2025;22-02-26;22-03-26;;;;;2950;0;0;AIR SEA WORLDWIDE;0;0;N
4107329;377;IDEAS PROMOCIONALES, C.A.                                  ;84;2025-10-15;Directo CR - FERRETERIA EPA, S.A.;159237,25;USD;<null>;FOB  ;FOB  ;FOB  ;94;126;2025-12-30;2025-12-30;7047;GLOBALOR LTD (Dropship CR);-- N/A --;<null>;<null>;Costa Rica 1x40;<null>;<null>;true;true;PEDIDO COMPRA;EPA;OLO4;Transito;HAMU1533570;HAPPAG;Contenedor 40 HC;ASNGBA01610;30-01-26;30-01-26;15/01/2026;15-03-26;22-03-26;16-03-26;01-05-26;01-05-26;;4535;0;NAC;AIR SEA WORLDWIDE;0;0;N
4107330;377;IDEAS PROMOCIONALES, C.A.                                  ;84;2025-10-15;Directo CR - FERRETERIA EPA, S.A.;67562,00;USD;<null>;FOB  ;FOB  ;FOB  ;94;126;2025-11-30;2025-11-30;7046;GLOBALOR LTD (Dropship CR);-- N/A --;<null>;<null>;Costa Rica 1x20;<null>;<null>;true;true;PEDIDO COMPRA;EPA;OLO4;Transito;CAIU6617373;HAPPAG;Contenedor 20ft;ASNGBA01611;10-02-26;10-02-26;05/12/2025;15-03-26;22-03-26;16-03-26;01-05-26;01-05-26;;4335;0;NAC;AIR SEA WORLDWIDE;0;0;N
4107365;216;MAJIC PRODUCTS, INC (ASIA)                                 ;83;2025-10-14;Directo VE - FERRETERIA EPA, C.A.;39048,20;USD;<null>;FOB  ;CIF  ;FOB  ;72;117;2025-10-28;2025-10-28;6858;GLOBALOR LTD (Drop Ship EPA VE);-- N/A --;21473;2025-12-23;22985;22985;39048,20;false;false;CNY;EPA;OLO4;Transito;CMAU7273064;CMA CGM;Contenedor 40 HC;BJPBL2500073;21-11-25;21-11-25;03/11/2025;08-12-25;15-12-25;11-12-25;04-02-26;05-02-26;;4950;IOLFT25-927;FAK;IN OCEAN;0;0;N
4107366;216;MAJIC PRODUCTS, INC (ASIA)                                 ;83;2025-10-14;Directo VE - FERRETERIA EPA, C.A.;49424,76;USD;<null>;FOB  ;CIF  ;FOB  ;72;117;2025-10-28;2025-10-28;6859;GLOBALOR LTD (Drop Ship EPA VE);-- N/A --;21474;2025-12-23;22986;22986;49424,76;true;false;CNY;EPA;OLO4;Transito;CMAU4824965;CMA CGM;Contenedor 40 HC;BJPBL2500072;21-11-25;21-11-25;03/11/2025;08-12-25;15-12-25;11-12-25;04-02-26;05-02-26;;4950;IOLFT25-924;FAK;IN OCEAN;0;0;N
4107369;216;MAJIC PRODUCTS, INC (ASIA)                                 ;83;2025-10-14;Directo VE - FERRETERIA EPA, C.A.;55011,56;USD;<null>;FOB  ;FOB  ;FOB  ;72;117;2025-10-28;2025-10-28;6838;GLOBALOR LTD (Drop Ship EPA VE);-- N/A --;21455;2025-12-17;22987;22987;55011,56;true;false;CNY;EPA;OLO4;Transito;TCLU1492243;CMA CGM;Contenedor 40 HC;BJPBL2500074;21-11-25;21-11-25;03/11/2025;08-12-25;15-12-25;11-12-25;04-02-26;05-02-26;;4950;IOLFT25-906;FAK;IN OCEAN;0;0;N
4107374;377;IDEAS PROMOCIONALES, C.A.                                  ;84;2025-10-15;Directo GT - FERRETERIA EPA, S.A. (Guatemala);95263,75;USD;<null>;FOB  ;FOB  ;FOB  ;94;128;2025-12-19;2025-12-19;<null>;GLOBALOR LTD (Dropship GT);<null>;<null>;<null>;Guatemala 1x20;<null>;<null>;true;false;PEDIDO COMPRA;EPA;OLO4;Booking;MEDU2508863;MSC;Contenedor 20ft;ASNGBA01612;10-02-26;13-02-26;19/12/2025;15-03-26;22-03-26;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
4107379;389;BLACK AND DECKER (CHINA) INC. (CAJAS STANLEY)              ;86;2025-10-20;ZF - OVERSEAS LOGISTICS OPERATIONS;25320,60;USD;<null>;FOB  ;<null>;<null>;112;126;2026-01-31;2026-01-31;<null>;GLOBALOR LTD (ZF);<null>;<null>;<null>;8000267835;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO4;Produccion;VTCN400657;0;Contenedor 20ft;0;;;;;;;;;;0;0;0;0;0;0;N
4107387;351;HUMEX, S.A.(ESPAÑA)                                        ;89;2025-10-22;Directo GT - FERRETERIA EPA, S.A. (Guatemala);10,00;USD;<null>;FOB  ;FOB  ;<null>;10;118;2025-10-26;2025-10-26;<null>;GLOBALOR LTD (Dropship GT);<null>;<null>;<null>;GT;<null>;<null>;false;true;C/ FACTURA;EPA;OLO4;Produccion;40001323-2;0;0;0;;;;16-11-25;22-03-26;;;;;0;0;0;0;0;0;N
4107388;351;HUMEX, S.A.(ESPAÑA)                                        ;89;2025-10-22;ZF - OVERSEAS LOGISTICS OPERATIONS;28,00;USD;<null>;FOB  ;<null>;<null>;10;118;2025-10-29;2025-10-29;<null>;GLOBALOR LTD (ZF);<null>;<null>;<null>;ZF;<null>;<null>;false;false;C/ FACTURA;EPA;OLO4;Produccion;40001323-1;0;0;0;;;;16-11-25;22-03-26;;;;;0;0;0;0;0;0;N
4107399;309;KOOPMAN INTERNATIONAL BV                                   ;88;2025-10-30;Directo CR - FERRETERIA EPA, S.A.;26752,72;EUR;<null>;FOB  ;FOB  ;FOB  ;83;131;2025-12-15;2025-12-15;6997;GLOBALOR LTD (Dropship CR);-- N/A --;21653;2026-02-19;Proforma Draft 1_Costa Rica;2880501, 2880502;26752,72;false;false;PEDIDO COMPRA;EPA;OLO4;Transito;CMAU8639456;HAPPAG;Contenedor 40 HC;DEHA26022061;29-01-26;29-01-26;03/11/2025;14-02-26;21-02-26;13-02-26;14-03-26;14-03-26;;4850;0;NAC;SPARX;0;0;N
4107403;309;KOOPMAN INTERNATIONAL BV                                   ;88;2025-10-30;Directo SV - FERRETERIA EPA, S.A. DE C.V.;36675,69;EUR;<null>;FOB  ;FOB  ;FOB  ;83;123;2025-12-29;2025-12-29;6998;GLOBALOR LTD (Dropship SV);-- N/A --;21664;2026-02-23;El Salvador-Proforma Draft;2879962, 2879963;36675,69;false;false;PEDIDO COMPRA;EPA;OLO4;Transito;MRKU0679580;MAERSK;Contenedor 40ft;DEHA26022071;27-01-26;27-01-26;03/11/2025;10-02-26;26-02-26;26-02-26;13-04-26;13-04-26;;5990;0;NAC;SPARX;0;0;N
4107409;309;KOOPMAN INTERNATIONAL BV                                   ;88;2025-10-30;Directo VE - FERRETERIA EPA, C.A.;48528,70;EUR;<null>;FOB  ;CIF  ;FOB  ;83;117;2025-12-29;2025-12-29;7034;GLOBALOR LTD (Drop Ship EPA VE);-- N/A --;21702;2026-03-10;Venezuela- Proforma Draft;2881592, 2881593;48528,70;false;false;PEDIDO COMPRA;EPA;OLO4;Transito;MRSU5194501;MAERSK;Contenedor 40 HC;ADHBL002602013;21-01-26;21-01-26;03/11/2025;12-02-26;05-03-26;26-02-26;25-03-26;25-03-26;;7735;IOLFT26-143;FAK;IN OCEAN;0;0;N
4107410;309;KOOPMAN INTERNATIONAL BV                                   ;88;2025-10-30;Directo CR - FERRETERIA EPA, S.A.;10530,00;EUR;<null>;FOB  ;FOB  ;FOB  ;83;131;2025-11-10;2025-11-10;7000;GLOBALOR LTD (Dropship CR);-- N/A --;21671;2026-02-24;Costa Rica 2- Proforma Draft;2880003;10530,00;false;false;PEDIDO COMPRA;EPA;OLO4;Transito;TEMU3783137;HAPPAG;Contenedor 20ft;DEHA26022063;29-01-26;29-01-26;03/11/2025;14-02-26;21-02-26;13-02-26;14-03-26;14-03-26;;4050;0;NAC;SPARX;0;0;N
4107415;362;HDS TRADING CORP                                           ;88;2025-10-31;Directo VE - FERRETERIA EPA, C.A.;3815,84;USD;<null>;EXW  ;EXW  ;FCA  ;70;117;2025-11-10;2025-11-10;7015;INTERPORT (VZ);-- N/A --;21680;2026-03-02;Order No. 3243337;6084050-IN;3815,84;false;false;PEDIDO COMPRA;EPA;OLO4;Transito;40001361-1;0;LCL;4107415;;;;05-03-26;05-03-26;;;;;0;0;0;0;0;0;N
4107432;219;BLACK AND DECKER US                                        ;86;2025-11-04;Directo VE - FERRETERIA EPA, C.A.;39607,36;USD;<null>;FCA  ;FCA  ;FCA  ;63;117;2025-11-30;2025-11-30;<null>;GLOBALOR LTD (Drop Ship EPA VE);<null>;<null>;<null>;Noviembre;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO4;Produccion;40001393-1;0;LCL;0;;;;07-01-26;01-04-26;;;;;0;0;0;0;0;0;N
4107449;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;9633,55;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6924;GLOBALOR LTD (Dropship CR);-- N/A --;21560;2026-01-28;249101;282404;9633,56;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3868356;MAERSK;Contenedor 20ft;265299800;27-01-26;27-01-26;;04-02-26;11-02-26;12-02-26;03-03-26;10-03-26;;2113,93;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107458;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;12119,26;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6925;GLOBALOR LTD (Dropship CR);-- N/A --;21568;2026-01-29;249111;282084;12119,27;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3132339;MAERSK;Contenedor 20ft;265253038;27-01-26;20-01-26;;04-02-26;11-02-26;12-02-26;03-03-26;10-03-26;;2179,3;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107459;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11955,96;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6920;GLOBALOR LTD (Dropship CR);-- N/A --;21555;2026-01-27;249112;282395;11955,99;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU4225082;MAERSK;Contenedor 20ft;265253182;26-01-26;26-01-26;;02-02-26;02-02-26;02-02-26;03-03-26;10-03-26;;2094,48;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107460;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11496,95;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6941;GLOBALOR LTD (Dropship CR);-- N/A --;21577;2026-01-29;249113;282396;11496,97;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3008415;MAERSK;Contenedor 20ft;265253172;28-01-26;28-01-26;;04-02-26;11-02-26;12-02-26;03-03-26;10-03-26;;2009,67;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107462;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;13131,61;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6921;GLOBALOR LTD (Dropship CR);-- N/A --;21557;2026-01-27;249115;282397;13131,63;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3762261;MAERSK;Contenedor 20ft;265253160;26-01-26;26-01-26;;02-02-26;02-02-26;02-02-26;03-03-26;10-03-26;;2155,52;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107464;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11573,42;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6928;GLOBALOR LTD (Dropship CR);-- N/A --;21563;2026-01-28;249117;282398;11573,44;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3944712;MAERSK;Contenedor 20ft;265253145;27-01-26;27-01-26;;04-02-26;11-02-26;12-02-26;03-03-26;10-03-26;;2172,35;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107468;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;13291,35;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6942;GLOBALOR LTD (Dropship CR);-- N/A --;21580;2026-02-03;249121;282394;13291,37;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3507965;MAERSK;Contenedor 40 HC;265253127;28-01-26;28-01-26;;08-02-26;11-02-26;12-02-26;03-03-26;10-03-26;;2172,35;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107470;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11938,11;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6929;GLOBALOR LTD (Dropship CR);-- N/A --;21564;2026-01-28;249124;281588;11938,13;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;CRSU6132401;MSC;Contenedor 20ft;MEDUE1568546;27-01-26;27-01-26;;29-01-26;29-01-26;;;;;2172,29;0;0;0;0;0;N
4107473;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;13985,49;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6962;GLOBALOR LTD (Dropship CR);-- N/A --;21640;2026-02-17;249127;282408;13985,50;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3272794;MAERSK;Contenedor 20ft;265316364;05-02-26;05-02-26;;16-02-26;23-02-26;21-02-26;17-03-26;17-03-26;;2229,25;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107475;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11955,96;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6922;GLOBALOR LTD (Dropship CR);-- N/A --;21558;2026-01-27;249166;282400;11955,99;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU9099562;MAERSK;Contenedor 20ft;265253114;26-01-26;26-01-26;;02-02-26;02-02-26;02-02-26;03-03-26;10-03-26;;2094,48;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107476;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11955,96;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6931;GLOBALOR LTD (Dropship CR);-- N/A --;21566;2026-01-28;249168;282401;11955,99;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;SUDU8002307;MAERSK;Contenedor 20ft;265253098;27-01-26;27-01-26;;04-02-26;11-02-26;12-02-26;03-03-26;10-03-26;;2110,77;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107477;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11955,96;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6933;GLOBALOR LTD (Dropship CR);-- N/A --;21570;2026-01-29;249170;282402;11955,99;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU3586162;MAERSK;Contenedor 20ft;265253087;27-01-26;27-01-26;;04-02-26;11-02-26;12-02-26;03-03-26;10-03-26;;2110,77;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
4107478;399;KRONOSPAN, S.L. (Costa Rica);81;2025-11-05;Directo CR - FERRETERIA EPA, S.A.;11125,69;EUR;<null>;CFR  ;CFR  ;CFR  ;104;131;2026-04-05;2026-04-05;6959;GLOBALOR LTD (Dropship CR);-- N/A --;21607;2026-02-09;249171;282407;11125,71;false;true;PEDIDO COMPRA;EPA;OLO4;Transito;MNBU0201837;MAERSK;Contenedor 20ft;265316461;05-02-26;05-02-26;;16-02-26;16-02-26;21-02-26;17-03-26;17-03-26;;1941,04;0;FAK;DEFINIDO POR EL PROVEEDOR;0;0;N
